"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"35","山口県","35206","防府市","352060064000","鐘紡町","34.044942","131.586549","3","1"
"35","山口県","35206","防府市","352060065000","協和町","34.041423","131.577163","3","1"
"35","山口県","35206","防府市","352060066000","大字新田","34.032416","131.576196","3","1"
"35","山口県","35206","防府市","352060067000","新築地町","34.040410","131.594135","3","1"
"35","山口県","35206","防府市","352060068001","桑南一丁目","34.044281","131.559875","3","3"
"35","山口県","35206","防府市","352060068002","桑南二丁目","34.040310","131.559423","3","3"
"35","山口県","35206","防府市","352060069000","鞠生町","34.039987","131.565644","3","1"
"35","山口県","35206","防府市","352060070001","新田一丁目","34.036945","131.567886","3","3"
"35","山口県","35206","防府市","352060071000","大字向島","34.019442","131.584410","3","1"
"35","山口県","35206","防府市","352060072000","大字浜方","34.024644","131.571718","3","1"
"35","山口県","35206","防府市","352060073000","大字田島","34.020758","131.552415","3","1"
"35","山口県","35206","防府市","352060074000","大字仁井令","34.036594","131.558836","3","1"
"35","山口県","35206","防府市","352060075000","大字植松","34.041792","131.529577","3","1"
"35","山口県","35206","防府市","352060076000","大字伊佐江","34.039332","131.552628","3","1"
"35","山口県","35206","防府市","352060077000","仁井令町","34.050380","131.555423","3","1"
"35","山口県","35206","防府市","352060078000","東仁井令町","34.047833","131.556061","3","1"
"35","山口県","35206","防府市","352060079000","清水町","34.047873","131.551984","3","1"
"35","山口県","35206","防府市","352060080000","華園町","34.044169","131.555798","3","1"
"35","山口県","35206","防府市","352060081000","伊佐江町","34.044874","131.550988","3","1"
"35","山口県","35206","防府市","352060082000","開出本町","34.053355","131.551373","3","1"
"35","山口県","35206","防府市","352060083000","開出西町","34.053455","131.546823","3","1"
"35","山口県","35206","防府市","352060084001","西仁井令一丁目","34.050639","131.548113","3","3"
"35","山口県","35206","防府市","352060084002","西仁井令二丁目","34.048623","131.547645","3","3"
"35","山口県","35206","防府市","352060085001","華城中央一丁目","34.044119","131.545413","3","3"
"35","山口県","35206","防府市","352060085002","華城中央二丁目","34.045244","131.541889","3","3"
"35","山口県","35206","防府市","352060086000","大字西浦","34.021076","131.521049","3","1"
"35","山口県","35206","防府市","352060087000","大字上右田","34.092771","131.574490","3","1"
"35","山口県","35206","防府市","352060088000","大字下右田","34.074576","131.562397","3","1"
"35","山口県","35206","防府市","352060089000","大字高井","34.071155","131.552589","3","1"
"35","山口県","35206","防府市","352060090000","大字大崎","34.061792","131.540668","3","1"
"35","山口県","35206","防府市","352060091000","大字佐野","34.050431","131.516976","3","1"
"35","山口県","35206","防府市","352060092000","大字富海","34.058197","131.650310","3","1"
"35","山口県","35206","防府市","352060093000","大字真尾","34.101467","131.595530","3","1"
"35","山口県","35206","防府市","352060094000","大字台道","34.050993","131.491508","3","1"
"35","山口県","35206","防府市","352060095000","大字切畑","34.084889","131.500824","3","1"
"35","山口県","35206","防府市","352060096001","自由ケ丘一丁目","34.069202","131.537524","3","3"
"35","山口県","35206","防府市","352060096002","自由ケ丘二丁目","34.071252","131.536841","3","3"
"35","山口県","35206","防府市","352060096003","自由ケ丘三丁目","34.070409","131.541365","3","3"
"35","山口県","35206","防府市","352060096004","自由ケ丘四丁目","34.072778","131.537140","3","3"
"35","山口県","35207","下松市","352070001000","大字中須南","34.087316","131.895194","1","1"
"35","山口県","35207","下松市","352070002000","大字東豊井","33.997213","131.872699","1","1"
"35","山口県","35207","下松市","352070003000","大字西豊井","34.008951","131.862441","1","1"
"35","山口県","35207","下松市","352070004000","大字河内","34.027772","131.897327","1","1"
"35","山口県","35207","下松市","352070005000","大字来巻","34.025634","131.922837","1","1"
"35","山口県","35207","下松市","352070006000","大字切山","34.041200","131.924479","1","1"
"35","山口県","35207","下松市","352070007000","大字山田","34.040062","131.906485","1","1"
"35","山口県","35207","下松市","352070008000","大字生野屋","34.044674","131.887164","1","1"
"35","山口県","35207","下松市","352070009000","大字末武上","34.037599","131.870172","1","1"
"35","山口県","35207","下松市","352070010000","大字末武中","34.035022","131.852918","1","1"
"35","山口県","35207","下松市","352070011000","大字末武下","34.015084","131.858761","1","1"
"35","山口県","35207","下松市","352070012000","大字平田","34.013058","131.848298","1","1"
"35","山口県","35207","下松市","352070013000","大字笠戸島","33.949861","131.850329","1","1"
"35","山口県","35207","下松市","352070014000","大字下谷","34.087538","131.879634","1","1"
"35","山口県","35207","下松市","352070015000","大字温見","34.083816","131.901373","1","1"
"35","山口県","35207","下松市","352070016000","大字大藤谷","34.073365","131.915721","1","1"
"35","山口県","35207","下松市","352070017000","大字瀬戸","34.061734","131.887902","1","1"
"35","山口県","35207","下松市","352070018001","旗岡一丁目","34.010852","131.875833","1","3"
"35","山口県","35207","下松市","352070018002","旗岡二丁目","34.012518","131.876822","1","3"
"35","山口県","35207","下松市","352070018003","旗岡三丁目","34.011633","131.878318","1","3"
"35","山口県","35207","下松市","352070018004","旗岡四丁目","34.009326","131.878790","1","3"
"35","山口県","35207","下松市","352070018005","旗岡五丁目","34.008563","131.876646","1","3"
"35","山口県","35207","下松市","352070019001","古川町一丁目","34.008020","131.869654","1","3"
"35","山口県","35207","下松市","352070019002","古川町二丁目","34.008653","131.870958","1","3"
"35","山口県","35207","下松市","352070019003","古川町三丁目","34.007381","131.871888","1","3"
"35","山口県","35207","下松市","352070019004","古川町四丁目","34.006542","131.870684","1","3"
"35","山口県","35207","下松市","352070020000","北斗町","34.009954","131.869423","1","1"
"35","山口県","35207","下松市","352070021001","栄町一丁目","34.011269","131.867266","1","3"
"35","山口県","35207","下松市","352070021002","栄町二丁目","34.011583","131.868528","1","3"
"35","山口県","35207","下松市","352070021003","栄町三丁目","34.012143","131.869734","1","3"
"35","山口県","35207","下松市","352070022001","大手町一丁目","34.012503","131.866124","1","3"
"35","山口県","35207","下松市","352070022002","大手町二丁目","34.013447","131.868128","1","3"
"35","山口県","35207","下松市","352070022003","大手町三丁目","34.015182","131.870371","1","3"
"35","山口県","35207","下松市","352070023001","東柳一丁目","34.013622","131.864823","1","3"
"35","山口県","35207","下松市","352070023002","東柳二丁目","34.014408","131.867064","1","3"
"35","山口県","35207","下松市","352070024000","中市","34.012095","131.864857","1","1"
"35","山口県","35207","下松市","352070025000","樋ノ上","34.012885","131.863283","1","1"
"35","山口県","35207","下松市","352070026000","東海岸通り","33.987144","131.883191","1","1"
"35","山口県","35207","下松市","352070027001","東和一丁目","34.027683","131.924800","1","3"
"35","山口県","35207","下松市","352070027002","東和二丁目","34.028763","131.924392","1","3"
"35","山口県","35207","下松市","352070028000","桃山町","34.027963","131.917503","1","1"
"35","山口県","35207","下松市","352070029001","青柳一丁目","34.005097","131.871875","1","3"
"35","山口県","35207","下松市","352070029002","青柳二丁目","34.006127","131.873002","1","3"
"35","山口県","35207","下松市","352070030001","琴平町一丁目","34.003134","131.873771","1","3"
"35","山口県","35207","下松市","352070030002","琴平町二丁目","34.003920","131.874925","1","3"
"35","山口県","35207","下松市","352070031001","東陽一丁目","34.032858","131.908227","1","3"
"35","山口県","35207","下松市","352070031002","東陽二丁目","34.035718","131.910094","1","3"
"35","山口県","35207","下松市","352070031003","東陽三丁目","34.036799","131.914402","1","3"
"35","山口県","35207","下松市","352070031004","東陽四丁目","34.035188","131.914627","1","3"
"35","山口県","35207","下松市","352070031005","東陽五丁目","34.031368","131.916174","1","3"
"35","山口県","35207","下松市","352070031006","東陽六丁目","34.031989","131.911998","1","3"
"35","山口県","35207","下松市","352070031007","東陽七丁目","34.033723","131.913487","1","3"
"35","山口県","35207","下松市","352070032001","葉山一丁目","34.024735","131.911497","1","3"
"35","山口県","35207","下松市","352070032002","葉山二丁目","34.022294","131.906719","1","3"
"35","山口県","35207","下松市","352070033001","昭和町一丁目","34.017732","131.880416","1","3"
"35","山口県","35207","下松市","352070033002","昭和町二丁目","34.016850","131.882002","1","3"
"35","山口県","35207","下松市","352070034001","西柳一丁目","34.015565","131.866423","1","3"
"35","山口県","35207","下松市","352070034002","西柳二丁目","34.016916","131.865071","1","3"
"35","山口県","35207","下松市","352070035000","中央町","34.017775","131.862686","1","1"
"35","山口県","35207","下松市","352070036000","若宮町","34.023211","131.882837","1","1"
"35","山口県","35207","下松市","352070037001","星が丘一丁目","34.020825","131.897878","1","3"
"35","山口県","35207","下松市","352070037002","星が丘二丁目","34.019553","131.899710","1","3"
"35","山口県","35207","下松市","352070037003","星が丘三丁目","34.019133","131.897962","1","3"
"35","山口県","35207","下松市","352070038001","美里町一丁目","34.026196","131.865343","1","3"
"35","山口県","35207","下松市","352070038002","美里町二丁目","34.026886","131.863520","1","3"
"35","山口県","35207","下松市","352070038003","美里町三丁目","34.023347","131.861324","1","3"
"35","山口県","35207","下松市","352070038004","美里町四丁目","34.020874","131.858199","1","3"
"35","山口県","35207","下松市","352070039001","望町一丁目","34.028823","131.861303","1","3"
"35","山口県","35207","下松市","352070039002","望町二丁目","34.025289","131.859001","1","3"
"35","山口県","35207","下松市","352070039003","望町三丁目","34.026436","131.857465","1","3"
"35","山口県","35207","下松市","352070039004","望町四丁目","34.027041","131.855087","1","3"
"35","山口県","35207","下松市","352070039005","望町五丁目","34.027595","131.852517","1","3"
"35","山口県","35207","下松市","352070040001","清瀬町一丁目","34.030727","131.858341","1","3"
"35","山口県","35207","下松市","352070040002","清瀬町二丁目","34.029241","131.855632","1","3"
"35","山口県","35207","下松市","352070040003","清瀬町三丁目","34.029756","131.852704","1","3"
"35","山口県","35207","下松市","352070040004","清瀬町四丁目","34.032414","131.855604","1","3"
"35","山口県","35207","下松市","352070041001","瑞穂町一丁目","34.022285","131.855186","1","3"
"35","山口県","35207","下松市","352070041002","瑞穂町二丁目","34.023438","131.853047","1","3"
"35","山口県","35207","下松市","352070041003","瑞穂町三丁目","34.026386","131.850244","1","3"
"35","山口県","35207","下松市","352070041004","瑞穂町四丁目","34.024931","131.848742","1","3"
"35","山口県","35207","下松市","352070042001","潮音町一丁目","34.017277","131.854752","1","3"
"35","山口県","35207","下松市","352070042002","潮音町二丁目","34.018152","131.852414","1","3"
"35","山口県","35207","下松市","352070042003","潮音町三丁目","34.021215","131.850674","1","3"
"35","山口県","35207","下松市","352070042004","潮音町四丁目","34.023487","131.847182","1","3"
"35","山口県","35207","下松市","352070042005","潮音町五丁目","34.021242","131.846089","1","3"
"35","山口県","35207","下松市","352070042006","潮音町六丁目","34.019026","131.849337","1","3"
"35","山口県","35207","下松市","352070042007","潮音町七丁目","34.018557","131.845064","1","3"
"35","山口県","35207","下松市","352070042008","潮音町八丁目","34.016704","131.846586","1","3"
"35","山口県","35207","下松市","352070043001","生野屋一丁目","34.038675","131.885138","1","3"
"35","山口県","35207","下松市","352070043002","生野屋二丁目","34.037913","131.886916","1","3"
"35","山口県","35207","下松市","352070043003","生野屋三丁目","34.041578","131.889891","1","3"
"35","山口県","35207","下松市","352070043004","生野屋四丁目","34.039018","131.889961","1","3"
"35","山口県","35207","下松市","352070043005","生野屋五丁目","34.036622","131.892472","1","3"
"35","山口県","35207","下松市","352070044001","生野屋西一丁目","34.035491","131.880195","1","3"
"35","山口県","35207","下松市","352070044002","生野屋西二丁目","34.037537","131.880205","1","3"
"35","山口県","35207","下松市","352070044003","生野屋西三丁目","34.040796","131.880820","1","3"
"35","山口県","35207","下松市","352070044004","生野屋西四丁目","34.038443","131.883324","1","3"
"35","山口県","35207","下松市","352070045001","生野屋南一丁目","34.032418","131.876535","1","3"
"35","山口県","35207","下松市","352070045002","生野屋南二丁目","34.034093","131.883395","1","3"
"35","山口県","35207","下松市","352070045003","生野屋南三丁目","34.035011","131.891099","1","3"
"35","山口県","35207","下松市","352070046001","南花岡一丁目","34.032684","131.863459","1","3"
"35","山口県","35207","下松市","352070046002","南花岡二丁目","34.034152","131.866149","1","3"
"35","山口県","35207","下松市","352070046003","南花岡三丁目","34.034325","131.869129","1","3"
"35","山口県","35207","下松市","352070046004","南花岡四丁目","34.034647","131.872734","1","3"
"35","山口県","35207","下松市","352070046005","南花岡五丁目","34.032038","131.872425","1","3"
"35","山口県","35207","下松市","352070046006","南花岡六丁目","34.030707","131.865329","1","3"
"35","山口県","35207","下松市","352070046007","南花岡七丁目","34.030287","131.867677","1","3"
"35","山口県","35207","下松市","352070047001","桜町一丁目","34.016949","131.869830","1","3"
"35","山口県","35207","下松市","352070047002","桜町二丁目","34.019853","131.871064","1","3"
"35","山口県","35207","下松市","352070047003","桜町三丁目","34.020113","131.867430","1","3"
"35","山口県","35207","下松市","352070048001","楠木町一丁目","34.021144","131.863520","1","3"
"35","山口県","35207","下松市","352070048002","楠木町二丁目","34.024851","131.866350","1","3"
"35","山口県","35207","下松市","352070049001","藤光町一丁目","34.023761","131.868007","1","3"
"35","山口県","35207","下松市","352070049002","藤光町二丁目","34.027530","131.869233","1","3"
"35","山口県","35208","岩国市","352080001000","相ノ谷","34.138929","132.064010","1","1"
"35","山口県","35208","岩国市","352080002000","阿品","34.185347","132.143096","1","1"
"35","山口県","35208","岩国市","352080003001","飯田町一丁目","34.170525","132.243360","1","3"
"35","山口県","35208","岩国市","352080003002","飯田町二丁目","34.176254","132.234089","1","3"
"35","山口県","35208","岩国市","352080003003","飯田町三丁目","34.179299","132.233879","1","3"
"35","山口県","35208","岩国市","352080004000","伊房","34.143097","132.083914","1","1"
"35","山口県","35208","岩国市","352080005000","入野","34.143176","132.102163","1","1"
"35","山口県","35208","岩国市","352080006000","上田","34.150419","132.106168","1","1"
"35","山口県","35208","岩国市","352080007000","大山","34.140396","132.088815","1","1"
"35","山口県","35208","岩国市","352080008000","叶木","34.096808","132.139962","1","1"
"35","山口県","35208","岩国市","352080009000","瓦谷","34.174721","132.114219","1","1"
"35","山口県","35208","岩国市","352080010000","杭名","34.174231","132.110568","1","1"
"35","山口県","35208","岩国市","352080011000","下","34.164644","132.093943","1","1"
"35","山口県","35208","岩国市","352080012000","守内","34.174386","132.130462","1","1"
"35","山口県","35208","岩国市","352080013000","角","34.163198","132.100277","1","1"
"35","山口県","35208","岩国市","352080014000","竹安","34.144641","132.087865","1","1"
"35","山口県","35208","岩国市","352080015000","近延","34.146711","132.114494","1","1"
"35","山口県","35208","岩国市","352080016000","寺山","34.151997","132.116593","1","1"
"35","山口県","35208","岩国市","352080017000","天尾","34.172964","132.065176","1","1"
"35","山口県","35208","岩国市","352080018000","柱島","34.020382","132.422056","1","1"
"35","山口県","35208","岩国市","352080019000","廿木","34.128473","132.102680","1","1"
"35","山口県","35208","岩国市","352080020000","土生","34.153048","132.103480","1","1"
"35","山口県","35208","岩国市","352080021000","二鹿","34.155563","132.055604","1","1"
"35","山口県","35208","岩国市","352080022000","保木","34.165970","132.110385","1","1"
"35","山口県","35208","岩国市","352080023001","三角町一丁目","34.147182","132.222746","1","3"
"35","山口県","35208","岩国市","352080023002","三角町二丁目","34.153116","132.226140","1","3"
"35","山口県","35208","岩国市","352080023003","三角町三丁目","34.157592","132.233927","1","3"
"35","山口県","35208","岩国市","352080024000","行波","34.161623","132.088371","1","1"
"35","山口県","35208","岩国市","352080025000","行正","34.147818","132.109519","1","1"
"35","山口県","35208","岩国市","352080026000","六呂師","34.110123","132.170725","1","1"
"35","山口県","35208","岩国市","352080027000","錦町宇佐","34.424855","132.058577","1","1"
"35","山口県","35208","岩国市","352080028000","錦町宇佐郷","34.374505","132.023497","1","1"
"35","山口県","35208","岩国市","352080029000","錦町大野","34.316628","131.940540","1","1"
"35","山口県","35208","岩国市","352080030000","錦町大原","34.366728","132.041913","1","1"
"35","山口県","35208","岩国市","352080031000","錦町須川","34.328291","131.992671","1","1"
"35","山口県","35208","岩国市","352080032000","錦町中ノ瀬","34.282559","131.966412","1","1"
"35","山口県","35208","岩国市","352080033000","錦町野谷","34.212167","131.946873","1","1"
"35","山口県","35208","岩国市","352080034000","錦町広瀬","34.263903","131.955882","1","1"
"35","山口県","35208","岩国市","352080035000","錦町深川","34.315478","131.991801","1","1"
"35","山口県","35208","岩国市","352080036000","錦町府谷","34.284088","131.997446","1","1"
"35","山口県","35208","岩国市","352080037000","美川町小川","34.241954","131.998557","1","1"
"35","山口県","35208","岩国市","352080038000","美川町四馬神","34.239808","131.987335","1","1"
"35","山口県","35208","岩国市","352080039000","美川町添谷","34.259283","132.001272","1","1"
"35","山口県","35208","岩国市","352080040000","美川町南桑","34.208929","132.023775","1","1"
"35","山口県","35208","岩国市","352080041000","美川町根笠","34.196742","131.994686","1","1"
"35","山口県","35208","岩国市","352080042000","美和町阿賀","34.270174","132.069353","1","1"
"35","山口県","35208","岩国市","352080043000","美和町秋掛","34.321462","132.089414","1","1"
"35","山口県","35208","岩国市","352080044000","美和町生見","34.226690","132.070115","1","1"
"35","山口県","35208","岩国市","352080045000","美和町大根川","34.234223","132.126779","1","1"
"35","山口県","35208","岩国市","352080046000","美和町釜ヶ原","34.286832","132.133634","1","1"
"35","山口県","35208","岩国市","352080047000","美和町上駄床","34.265011","132.110678","1","1"
"35","山口県","35208","岩国市","352080048000","美和町岸根","34.243717","132.133504","1","1"
"35","山口県","35208","岩国市","352080049000","美和町北中山","34.302566","132.094451","1","1"
"35","山口県","35208","岩国市","352080050000","美和町黒沢","34.240300","132.130435","1","1"
"35","山口県","35208","岩国市","352080051000","美和町佐坂","34.229982","132.111478","1","1"
"35","山口県","35208","岩国市","352080052000","美和町渋前","34.224940","132.103049","1","1"
"35","山口県","35208","岩国市","352080053000","美和町下畑","34.251159","132.066994","1","1"
"35","山口県","35208","岩国市","352080054000","美和町瀬戸ノ内","34.242370","132.118817","1","1"
"35","山口県","35208","岩国市","352080055000","美和町田ノ口","34.239247","132.102735","1","1"
"35","山口県","35208","岩国市","352080056000","美和町中垣内","34.239113","132.124591","1","1"
"35","山口県","35208","岩国市","352080057000","美和町長谷","34.222487","132.131786","1","1"
"35","山口県","35208","岩国市","352080058000","美和町滑","34.235694","132.121477","1","1"
"35","山口県","35208","岩国市","352080059000","美和町西畑","34.215650","132.074980","1","1"
"35","山口県","35208","岩国市","352080060000","美和町日宛","34.215124","132.120067","1","1"
"35","山口県","35208","岩国市","352080061000","美和町百合谷","34.231175","132.141001","1","1"
"35","山口県","35208","岩国市","352080062001","由宇町西一丁目","34.043170","132.206592","1","3"
"35","山口県","35208","岩国市","352080062002","由宇町西二丁目","34.044521","132.201690","1","3"
"35","山口県","35208","岩国市","352080062003","由宇町西三丁目","34.043772","132.201385","1","3"
"35","山口県","35208","岩国市","352080063000","本郷町宇塚","34.300297","132.030471","1","1"
"35","山口県","35208","岩国市","352080064000","本郷町西黒沢","34.316335","132.018471","1","1"
"35","山口県","35208","岩国市","352080065000","本郷町波野","34.255701","132.029873","1","1"
"35","山口県","35208","岩国市","352080066000","本郷町本郷","34.294934","132.039131","1","1"
"35","山口県","35208","岩国市","352080067000","本郷町本谷","34.321191","132.044250","1","1"
"35","山口県","35208","岩国市","352080068000","周東町明見谷","34.128000","132.030405","1","1"
"35","山口県","35208","岩国市","352080069000","周東町三瀬川","34.149491","131.975742","1","1"
"35","山口県","35208","岩国市","352080070000","周東町樋余地","34.107411","131.976906","1","1"
"35","山口県","35208","岩国市","352080071001","旭町一丁目","34.159235","132.225927","1","3"
"35","山口県","35208","岩国市","352080071002","旭町二丁目","34.162086","132.227303","1","3"
"35","山口県","35208","岩国市","352080071003","旭町三丁目","34.161181","132.230617","1","3"
"35","山口県","35208","岩国市","352080072001","今津町一丁目","34.166802","132.218569","1","3"
"35","山口県","35208","岩国市","352080072002","今津町二丁目","34.165639","132.221929","1","3"
"35","山口県","35208","岩国市","352080072003","今津町三丁目","34.164207","132.216628","1","3"
"35","山口県","35208","岩国市","352080072004","今津町四丁目","34.165369","132.215905","1","3"
"35","山口県","35208","岩国市","352080072005","今津町五丁目","34.162525","132.215225","1","3"
"35","山口県","35208","岩国市","352080072006","今津町六丁目","34.160862","132.210952","1","3"
"35","山口県","35208","岩国市","352080073001","岩国一丁目","34.165481","132.179690","1","3"
"35","山口県","35208","岩国市","352080073002","岩国二丁目","34.164239","132.182010","1","3"
"35","山口県","35208","岩国市","352080073003","岩国三丁目","34.161752","132.183317","1","3"
"35","山口県","35208","岩国市","352080073004","岩国四丁目","34.164864","132.184371","1","3"
"35","山口県","35208","岩国市","352080073005","岩国五丁目","34.173579","132.182999","1","3"
"35","山口県","35208","岩国市","352080074001","牛野谷町一丁目","34.155421","132.192856","1","3"
"35","山口県","35208","岩国市","352080074002","牛野谷町二丁目","34.156025","132.200178","1","3"
"35","山口県","35208","岩国市","352080074003","牛野谷町三丁目","34.150349","132.201393","1","3"
"35","山口県","35208","岩国市","352080075001","青木町一丁目","34.101000","132.202680","1","3"
"35","山口県","35208","岩国市","352080075002","青木町二丁目","34.097606","132.203363","1","3"
"35","山口県","35208","岩国市","352080075003","青木町三丁目","34.091840","132.205117","1","3"
"35","山口県","35208","岩国市","352080075004","青木町四丁目","34.096449","132.194954","1","3"
"35","山口県","35208","岩国市","352080076000","大谷","34.162163","132.141974","1","1"
"35","山口県","35208","岩国市","352080077000","小瀬","34.207283","132.192287","1","1"
"35","山口県","35208","岩国市","352080078001","尾津町一丁目","34.143743","132.213016","1","3"
"35","山口県","35208","岩国市","352080078002","尾津町二丁目","34.140935","132.210213","1","3"
"35","山口県","35208","岩国市","352080078003","尾津町三丁目","34.142404","132.213609","1","3"
"35","山口県","35208","岩国市","352080078004","尾津町四丁目","34.137421","132.208834","1","3"
"35","山口県","35208","岩国市","352080078005","尾津町五丁目","34.135209","132.223064","1","3"
"35","山口県","35208","岩国市","352080079001","桂町一丁目","34.170423","132.233744","1","3"
"35","山口県","35208","岩国市","352080079002","桂町二丁目","34.172239","132.233213","1","3"
"35","山口県","35208","岩国市","352080080001","川口町一丁目","34.164797","132.226084","1","3"
"35","山口県","35208","岩国市","352080080002","川口町二丁目","34.165412","132.231284","1","3"
"35","山口県","35208","岩国市","352080081001","川下町一丁目","34.159125","132.217275","1","3"
"35","山口県","35208","岩国市","352080081002","川下町二丁目","34.160827","132.222384","1","3"
"35","山口県","35208","岩国市","352080081003","川下町三丁目","34.161634","132.223503","1","3"
"35","山口県","35208","岩国市","352080082001","川西一丁目","34.160421","132.177185","1","3"
"35","山口県","35208","岩国市","352080082002","川西二丁目","34.158957","132.175303","1","3"
"35","山口県","35208","岩国市","352080082003","川西三丁目","34.155561","132.174636","1","3"
"35","山口県","35208","岩国市","352080082004","川西四丁目","34.154878","132.182373","1","3"
"35","山口県","35208","岩国市","352080083001","楠町一丁目","34.156969","132.205688","1","3"
"35","山口県","35208","岩国市","352080083002","楠町二丁目","34.156789","132.209504","1","3"
"35","山口県","35208","岩国市","352080083003","楠町三丁目","34.156707","132.212745","1","3"
"35","山口県","35208","岩国市","352080084001","車町一丁目","34.156789","132.216874","1","3"
"35","山口県","35208","岩国市","352080084002","車町二丁目","34.156806","132.220247","1","3"
"35","山口県","35208","岩国市","352080084003","車町三丁目","34.155610","132.223068","1","3"
"35","山口県","35208","岩国市","352080085001","黒磯町一丁目","34.104490","132.201506","1","3"
"35","山口県","35208","岩国市","352080085002","黒磯町二丁目","34.107312","132.199865","1","3"
"35","山口県","35208","岩国市","352080085003","黒磯町三丁目","34.100909","132.192167","1","3"
"35","山口県","35208","岩国市","352080086001","装束町一丁目","34.194240","132.230716","1","3"
"35","山口県","35208","岩国市","352080086002","装束町二丁目","34.195273","132.229744","1","3"
"35","山口県","35208","岩国市","352080086003","装束町三丁目","34.198958","132.228548","1","3"
"35","山口県","35208","岩国市","352080086004","装束町四丁目","34.198964","132.229655","1","3"
"35","山口県","35208","岩国市","352080086005","装束町五丁目","34.197422","132.231659","1","3"
"35","山口県","35208","岩国市","352080086006","装束町六丁目","34.199690","132.234131","1","3"
"35","山口県","35208","岩国市","352080087001","昭和町一丁目","34.172354","132.227113","1","3"
"35","山口県","35208","岩国市","352080087002","昭和町二丁目","34.175086","132.230653","1","3"
"35","山口県","35208","岩国市","352080087003","昭和町三丁目","34.175957","132.230481","1","3"
"35","山口県","35208","岩国市","352080088001","新港町一丁目","34.184260","132.229671","1","3"
"35","山口県","35208","岩国市","352080088002","新港町二丁目","34.182478","132.230407","1","3"
"35","山口県","35208","岩国市","352080088003","新港町三丁目","34.185967","132.230373","1","3"
"35","山口県","35208","岩国市","352080088004","新港町四丁目","34.188456","132.229423","1","3"
"35","山口県","35208","岩国市","352080088005","新港町五丁目","34.189152","132.228150","1","3"
"35","山口県","35208","岩国市","352080089001","砂山町一丁目","34.174858","132.220416","1","3"
"35","山口県","35208","岩国市","352080089002","砂山町二丁目","34.173919","132.216756","1","3"
"35","山口県","35208","岩国市","352080090000","関戸","34.186402","132.175478","1","1"
"35","山口県","35208","岩国市","352080091001","関戸一丁目","34.185558","132.173214","1","3"
"35","山口県","35208","岩国市","352080092000","多田","34.182739","132.164998","1","1"
"35","山口県","35208","岩国市","352080093001","多田一丁目","34.176627","132.163398","1","3"
"35","山口県","35208","岩国市","352080093002","多田二丁目","34.179938","132.166307","1","3"
"35","山口県","35208","岩国市","352080093003","多田三丁目","34.182109","132.167766","1","3"
"35","山口県","35208","岩国市","352080094001","立石町一丁目","34.177662","132.229279","1","3"
"35","山口県","35208","岩国市","352080094002","立石町二丁目","34.179010","132.227509","1","3"
"35","山口県","35208","岩国市","352080094003","立石町三丁目","34.176851","132.224541","1","3"
"35","山口県","35208","岩国市","352080094004","立石町四丁目","34.179023","132.225149","1","3"
"35","山口県","35208","岩国市","352080095000","田原","34.172673","132.142722","1","1"
"35","山口県","35208","岩国市","352080096000","通津","34.079586","132.199891","1","1"
"35","山口県","35208","岩国市","352080097001","中津町一丁目","34.156472","132.214555","1","3"
"35","山口県","35208","岩国市","352080097002","中津町二丁目","34.154134","132.218715","1","3"
"35","山口県","35208","岩国市","352080097003","中津町三丁目","34.151093","132.217975","1","3"
"35","山口県","35208","岩国市","352080098000","長野","34.052264","132.193075","1","1"
"35","山口県","35208","岩国市","352080099000","灘町","34.131800","132.208252","1","1"
"35","山口県","35208","岩国市","352080100001","錦見一丁目","34.166255","132.188664","1","3"
"35","山口県","35208","岩国市","352080100002","錦見二丁目","34.165453","132.194132","1","3"
"35","山口県","35208","岩国市","352080100003","錦見三丁目","34.165141","132.197631","1","3"
"35","山口県","35208","岩国市","352080100004","錦見四丁目","34.162153","132.187047","1","3"
"35","山口県","35208","岩国市","352080100005","錦見五丁目","34.162236","132.190399","1","3"
"35","山口県","35208","岩国市","352080100006","錦見六丁目","34.162893","132.193512","1","3"
"35","山口県","35208","岩国市","352080100007","錦見七丁目","34.161076","132.186673","1","3"
"35","山口県","35208","岩国市","352080100008","錦見八丁目","34.163115","132.201731","1","3"
"35","山口県","35208","岩国市","352080101000","柱野","34.136695","132.151158","1","1"
"35","山口県","35208","岩国市","352080102000","日の出町","34.168721","132.231853","1","1"
"35","山口県","35208","岩国市","352080103001","平田一丁目","34.152986","132.180036","1","3"
"35","山口県","35208","岩国市","352080103002","平田二丁目","34.149585","132.178844","1","3"
"35","山口県","35208","岩国市","352080103003","平田三丁目","34.145750","132.185277","1","3"
"35","山口県","35208","岩国市","352080103004","平田四丁目","34.143957","132.187717","1","3"
"35","山口県","35208","岩国市","352080103005","平田五丁目","34.139581","132.191171","1","3"
"35","山口県","35208","岩国市","352080103006","平田六丁目","34.136958","132.184915","1","3"
"35","山口県","35208","岩国市","352080104001","藤生町一丁目","34.114049","132.199102","1","3"
"35","山口県","35208","岩国市","352080104002","藤生町二丁目","34.112347","132.196603","1","3"
"35","山口県","35208","岩国市","352080104003","藤生町三丁目","34.118647","132.198555","1","3"
"35","山口県","35208","岩国市","352080104004","藤生町四丁目","34.109651","132.192603","1","3"
"35","山口県","35208","岩国市","352080104005","藤生町五丁目","34.117789","132.186956","1","3"
